,payment_type_id,payment_type,payment_type_name
12990,12990,1,Credit card
12991,12991,1,Credit card
12992,12992,1,Credit card
12993,12993,2,Cash
12994,12994,2,Cash
12995,12995,1,Credit card
12996,12996,2,Cash
12997,12997,1,Credit card
12998,12998,1,Credit card
12999,12999,2,Cash
13000,13000,1,Credit card
13001,13001,1,Credit card
13002,13002,1,Credit card
13003,13003,2,Cash
13004,13004,2,Cash
13005,13005,2,Cash
13006,13006,1,Credit card
13007,13007,1,Credit card
13008,13008,2,Cash
13009,13009,1,Credit card
13010,13010,1,Credit card
13011,13011,2,Cash
13012,13012,1,Credit card
13013,13013,1,Credit card
13014,13014,2,Cash
13015,13015,1,Credit card
13016,13016,1,Credit card
13017,13017,2,Cash
13018,13018,1,Credit card
13019,13019,2,Cash
13020,13020,2,Cash
13021,13021,1,Credit card
13022,13022,1,Credit card
13023,13023,1,Credit card
13024,13024,1,Credit card
13025,13025,2,Cash
13026,13026,1,Credit card
13027,13027,2,Cash
13028,13028,1,Credit card
13029,13029,2,Cash
13030,13030,1,Credit card
13031,13031,2,Cash
13032,13032,1,Credit card
13033,13033,1,Credit card
13034,13034,1,Credit card
13035,13035,1,Credit card
13036,13036,1,Credit card
13037,13037,1,Credit card
13038,13038,1,Credit card
13039,13039,2,Cash
13040,13040,1,Credit card
13041,13041,1,Credit card
13042,13042,1,Credit card
13043,13043,1,Credit card
13044,13044,2,Cash
13045,13045,2,Cash
13046,13046,1,Credit card
13047,13047,1,Credit card
13048,13048,1,Credit card
13049,13049,2,Cash
13050,13050,1,Credit card
13051,13051,1,Credit card
13052,13052,1,Credit card
13053,13053,1,Credit card
13054,13054,1,Credit card
13055,13055,1,Credit card
13056,13056,1,Credit card
13057,13057,1,Credit card
13058,13058,2,Cash
13059,13059,1,Credit card
13060,13060,2,Cash
13061,13061,1,Credit card
13062,13062,2,Cash
13063,13063,1,Credit card
13064,13064,2,Cash
13065,13065,1,Credit card
13066,13066,1,Credit card
13067,13067,1,Credit card
13068,13068,1,Credit card
13069,13069,1,Credit card
13070,13070,1,Credit card
13071,13071,1,Credit card
13072,13072,1,Credit card
13073,13073,1,Credit card
13074,13074,2,Cash
13075,13075,1,Credit card
13076,13076,2,Cash
13077,13077,1,Credit card
13078,13078,1,Credit card
13079,13079,1,Credit card
13080,13080,2,Cash
13081,13081,1,Credit card
13082,13082,1,Credit card
13083,13083,1,Credit card
13084,13084,1,Credit card
13085,13085,1,Credit card
13086,13086,1,Credit card
13087,13087,2,Cash
13088,13088,1,Credit card
13089,13089,2,Cash
13090,13090,2,Cash
13091,13091,1,Credit card
13092,13092,1,Credit card
13093,13093,1,Credit card
13094,13094,2,Cash
13095,13095,1,Credit card
13096,13096,1,Credit card
13097,13097,2,Cash
13098,13098,2,Cash
13099,13099,2,Cash
13100,13100,2,Cash
13101,13101,1,Credit card
13102,13102,1,Credit card
13103,13103,1,Credit card
13104,13104,2,Cash
13105,13105,1,Credit card
13106,13106,1,Credit card
13107,13107,2,Cash
13108,13108,2,Cash
13109,13109,1,Credit card
13110,13110,1,Credit card
13111,13111,2,Cash
13112,13112,2,Cash
13113,13113,1,Credit card
13114,13114,1,Credit card
13115,13115,1,Credit card
13116,13116,1,Credit card
13117,13117,1,Credit card
13118,13118,1,Credit card
13119,13119,2,Cash
13120,13120,1,Credit card
13121,13121,1,Credit card
13122,13122,1,Credit card
13123,13123,1,Credit card
13124,13124,1,Credit card
13125,13125,1,Credit card
13126,13126,1,Credit card
13127,13127,2,Cash
13128,13128,1,Credit card
13129,13129,1,Credit card
13130,13130,1,Credit card
13131,13131,1,Credit card
13132,13132,1,Credit card
13133,13133,1,Credit card
13134,13134,2,Cash
13135,13135,1,Credit card
13136,13136,1,Credit card
13137,13137,1,Credit card
13138,13138,2,Cash
13139,13139,2,Cash
13140,13140,1,Credit card
13141,13141,1,Credit card
13142,13142,2,Cash
13143,13143,1,Credit card
13144,13144,1,Credit card
13145,13145,1,Credit card
13146,13146,1,Credit card
13147,13147,1,Credit card
13148,13148,1,Credit card
13149,13149,1,Credit card
13150,13150,1,Credit card
13151,13151,1,Credit card
13152,13152,1,Credit card
13153,13153,2,Cash
13154,13154,2,Cash
13155,13155,1,Credit card
13156,13156,1,Credit card
13157,13157,1,Credit card
13158,13158,2,Cash
13159,13159,2,Cash
13160,13160,1,Credit card
13161,13161,1,Credit card
13162,13162,1,Credit card
13163,13163,1,Credit card
13164,13164,1,Credit card
13165,13165,1,Credit card
13166,13166,1,Credit card
13167,13167,2,Cash
13168,13168,1,Credit card
13169,13169,1,Credit card
13170,13170,1,Credit card
13171,13171,1,Credit card
13172,13172,2,Cash
13173,13173,1,Credit card
13174,13174,1,Credit card
13175,13175,1,Credit card
13176,13176,1,Credit card
13177,13177,1,Credit card
13178,13178,1,Credit card
13179,13179,1,Credit card
13180,13180,2,Cash
13181,13181,1,Credit card
13182,13182,2,Cash
13183,13183,1,Credit card
13184,13184,1,Credit card
13185,13185,1,Credit card
13186,13186,1,Credit card
13187,13187,1,Credit card
13188,13188,2,Cash
13189,13189,1,Credit card
13190,13190,1,Credit card
13191,13191,1,Credit card
13192,13192,1,Credit card
13193,13193,1,Credit card
13194,13194,1,Credit card
13195,13195,1,Credit card
13196,13196,2,Cash
13197,13197,2,Cash
13198,13198,1,Credit card
13199,13199,1,Credit card
13200,13200,1,Credit card
13201,13201,1,Credit card
13202,13202,2,Cash
13203,13203,1,Credit card
13204,13204,2,Cash
13205,13205,1,Credit card
13206,13206,1,Credit card
13207,13207,1,Credit card
13208,13208,2,Cash
13209,13209,1,Credit card
13210,13210,1,Credit card
13211,13211,1,Credit card
13212,13212,1,Credit card
13213,13213,2,Cash
13214,13214,1,Credit card
13215,13215,1,Credit card
13216,13216,1,Credit card
13217,13217,2,Cash
13218,13218,1,Credit card
13219,13219,1,Credit card
13220,13220,1,Credit card
13221,13221,1,Credit card
13222,13222,1,Credit card
13223,13223,1,Credit card
13224,13224,1,Credit card
13225,13225,1,Credit card
13226,13226,1,Credit card
13227,13227,1,Credit card
13228,13228,1,Credit card
13229,13229,1,Credit card
13230,13230,2,Cash
13231,13231,1,Credit card
13232,13232,2,Cash
13233,13233,1,Credit card
13234,13234,1,Credit card
13235,13235,1,Credit card
13236,13236,1,Credit card
13237,13237,1,Credit card
13238,13238,1,Credit card
13239,13239,1,Credit card
13240,13240,1,Credit card
13241,13241,1,Credit card
13242,13242,1,Credit card
13243,13243,2,Cash
13244,13244,2,Cash
13245,13245,1,Credit card
13246,13246,1,Credit card
13247,13247,1,Credit card
13248,13248,1,Credit card
13249,13249,1,Credit card
13250,13250,1,Credit card
13251,13251,2,Cash
13252,13252,1,Credit card
13253,13253,1,Credit card
13254,13254,1,Credit card
13255,13255,2,Cash
13256,13256,2,Cash
13257,13257,2,Cash
13258,13258,2,Cash
13259,13259,1,Credit card
13260,13260,1,Credit card
13261,13261,2,Cash
13262,13262,1,Credit card
13263,13263,1,Credit card
13264,13264,1,Credit card
13265,13265,1,Credit card
13266,13266,1,Credit card
13267,13267,2,Cash
13268,13268,1,Credit card
13269,13269,2,Cash
13270,13270,2,Cash
13271,13271,1,Credit card
13272,13272,1,Credit card
13273,13273,2,Cash
13274,13274,1,Credit card
13275,13275,1,Credit card
13276,13276,1,Credit card
13277,13277,1,Credit card
13278,13278,2,Cash
13279,13279,2,Cash
13280,13280,1,Credit card
13281,13281,2,Cash
13282,13282,1,Credit card
13283,13283,2,Cash
13284,13284,1,Credit card
13285,13285,2,Cash
13286,13286,1,Credit card
13287,13287,2,Cash
13288,13288,1,Credit card
13289,13289,2,Cash
13290,13290,1,Credit card
13291,13291,1,Credit card
13292,13292,1,Credit card
13293,13293,1,Credit card
13294,13294,1,Credit card
13295,13295,1,Credit card
13296,13296,1,Credit card
13297,13297,2,Cash
13298,13298,2,Cash
13299,13299,1,Credit card
13300,13300,2,Cash
13301,13301,2,Cash
13302,13302,1,Credit card
13303,13303,2,Cash
13304,13304,2,Cash
13305,13305,1,Credit card
13306,13306,1,Credit card
13307,13307,1,Credit card
13308,13308,1,Credit card
13309,13309,1,Credit card
13310,13310,2,Cash
13311,13311,1,Credit card
13312,13312,1,Credit card
13313,13313,2,Cash
13314,13314,1,Credit card
13315,13315,1,Credit card
13316,13316,1,Credit card
13317,13317,1,Credit card
13318,13318,1,Credit card
13319,13319,1,Credit card
13320,13320,2,Cash
13321,13321,2,Cash
13322,13322,1,Credit card
13323,13323,1,Credit card
13324,13324,1,Credit card
13325,13325,1,Credit card
13326,13326,1,Credit card
13327,13327,1,Credit card
13328,13328,1,Credit card
13329,13329,2,Cash
13330,13330,1,Credit card
13331,13331,1,Credit card
13332,13332,1,Credit card
13333,13333,2,Cash
13334,13334,1,Credit card
13335,13335,2,Cash
13336,13336,2,Cash
13337,13337,1,Credit card
13338,13338,1,Credit card
13339,13339,1,Credit card
13340,13340,1,Credit card
13341,13341,2,Cash
13342,13342,1,Credit card
13343,13343,1,Credit card
13344,13344,1,Credit card
13345,13345,1,Credit card
13346,13346,1,Credit card
13347,13347,1,Credit card
13348,13348,2,Cash
13349,13349,2,Cash
13350,13350,1,Credit card
13351,13351,1,Credit card
13352,13352,1,Credit card
13353,13353,1,Credit card
13354,13354,2,Cash
13355,13355,2,Cash
13356,13356,1,Credit card
13357,13357,1,Credit card
13358,13358,1,Credit card
13359,13359,2,Cash
13360,13360,1,Credit card
13361,13361,1,Credit card
13362,13362,1,Credit card
13363,13363,1,Credit card
13364,13364,1,Credit card
13365,13365,1,Credit card
13366,13366,1,Credit card
13367,13367,1,Credit card
13368,13368,2,Cash
13369,13369,1,Credit card
13370,13370,1,Credit card
13371,13371,1,Credit card
13372,13372,1,Credit card
13373,13373,1,Credit card
13374,13374,2,Cash
13375,13375,1,Credit card
13376,13376,2,Cash
13377,13377,1,Credit card
13378,13378,1,Credit card
13379,13379,1,Credit card
13380,13380,1,Credit card
13381,13381,1,Credit card
13382,13382,1,Credit card
13383,13383,1,Credit card
13384,13384,1,Credit card
13385,13385,1,Credit card
13386,13386,1,Credit card
13387,13387,2,Cash
13388,13388,1,Credit card
13389,13389,1,Credit card
13390,13390,2,Cash
13391,13391,1,Credit card
13392,13392,2,Cash
13393,13393,1,Credit card
13394,13394,1,Credit card
13395,13395,1,Credit card
13396,13396,1,Credit card
13397,13397,1,Credit card
13398,13398,1,Credit card
13399,13399,1,Credit card
13400,13400,2,Cash
13401,13401,1,Credit card
13402,13402,1,Credit card
13403,13403,2,Cash
13404,13404,2,Cash
13405,13405,1,Credit card
13406,13406,1,Credit card
13407,13407,1,Credit card
13408,13408,1,Credit card
13409,13409,1,Credit card
13410,13410,1,Credit card
13411,13411,1,Credit card
13412,13412,1,Credit card
13413,13413,1,Credit card
13414,13414,1,Credit card
13415,13415,1,Credit card
13416,13416,1,Credit card
13417,13417,1,Credit card
13418,13418,2,Cash
13419,13419,1,Credit card
13420,13420,1,Credit card
13421,13421,2,Cash
13422,13422,1,Credit card
13423,13423,1,Credit card
13424,13424,2,Cash
13425,13425,1,Credit card
13426,13426,1,Credit card
13427,13427,1,Credit card
13428,13428,1,Credit card
13429,13429,1,Credit card
13430,13430,1,Credit card
13431,13431,1,Credit card
13432,13432,2,Cash
13433,13433,2,Cash
13434,13434,1,Credit card
13435,13435,1,Credit card
13436,13436,1,Credit card
13437,13437,1,Credit card
13438,13438,1,Credit card
13439,13439,2,Cash
13440,13440,1,Credit card
13441,13441,1,Credit card
13442,13442,2,Cash
13443,13443,1,Credit card
13444,13444,2,Cash
13445,13445,1,Credit card
13446,13446,1,Credit card
13447,13447,1,Credit card
13448,13448,1,Credit card
13449,13449,2,Cash
13450,13450,1,Credit card
13451,13451,1,Credit card
13452,13452,1,Credit card
13453,13453,1,Credit card
13454,13454,1,Credit card
13455,13455,1,Credit card
13456,13456,1,Credit card
13457,13457,2,Cash
13458,13458,1,Credit card
13459,13459,2,Cash
13460,13460,1,Credit card
13461,13461,1,Credit card
13462,13462,1,Credit card
13463,13463,1,Credit card
13464,13464,1,Credit card
13465,13465,2,Cash
13466,13466,1,Credit card
13467,13467,1,Credit card
13468,13468,1,Credit card
13469,13469,1,Credit card
13470,13470,1,Credit card
13471,13471,1,Credit card
13472,13472,2,Cash
13473,13473,1,Credit card
13474,13474,1,Credit card
13475,13475,1,Credit card
13476,13476,1,Credit card
13477,13477,1,Credit card
13478,13478,2,Cash
13479,13479,1,Credit card
13480,13480,1,Credit card
13481,13481,1,Credit card
13482,13482,1,Credit card
13483,13483,1,Credit card
13484,13484,1,Credit card
13485,13485,1,Credit card
13486,13486,2,Cash
13487,13487,1,Credit card
13488,13488,1,Credit card
13489,13489,1,Credit card
13490,13490,1,Credit card
13491,13491,1,Credit card
13492,13492,2,Cash
13493,13493,1,Credit card
13494,13494,1,Credit card
13495,13495,2,Cash
13496,13496,2,Cash
13497,13497,1,Credit card
13498,13498,1,Credit card
13499,13499,2,Cash
13500,13500,1,Credit card
13501,13501,1,Credit card
13502,13502,1,Credit card
13503,13503,1,Credit card
13504,13504,2,Cash
13505,13505,2,Cash
13506,13506,2,Cash
13507,13507,1,Credit card
13508,13508,1,Credit card
13509,13509,1,Credit card
13510,13510,1,Credit card
13511,13511,1,Credit card
13512,13512,1,Credit card
13513,13513,2,Cash
13514,13514,1,Credit card
13515,13515,2,Cash
13516,13516,1,Credit card
13517,13517,1,Credit card
13518,13518,2,Cash
13519,13519,1,Credit card
13520,13520,1,Credit card
13521,13521,1,Credit card
13522,13522,1,Credit card
13523,13523,2,Cash
13524,13524,2,Cash
13525,13525,2,Cash
13526,13526,1,Credit card
13527,13527,1,Credit card
13528,13528,1,Credit card
13529,13529,2,Cash
13530,13530,1,Credit card
13531,13531,1,Credit card
13532,13532,1,Credit card
13533,13533,1,Credit card
13534,13534,1,Credit card
13535,13535,2,Cash
13536,13536,1,Credit card
13537,13537,2,Cash
13538,13538,2,Cash
13539,13539,2,Cash
13540,13540,1,Credit card
13541,13541,1,Credit card
13542,13542,1,Credit card
13543,13543,1,Credit card
13544,13544,1,Credit card
13545,13545,2,Cash
13546,13546,1,Credit card
13547,13547,1,Credit card
13548,13548,2,Cash
13549,13549,2,Cash
13550,13550,2,Cash
13551,13551,1,Credit card
13552,13552,2,Cash
13553,13553,1,Credit card
13554,13554,1,Credit card
13555,13555,1,Credit card
13556,13556,1,Credit card
13557,13557,1,Credit card
13558,13558,1,Credit card
13559,13559,1,Credit card
13560,13560,1,Credit card
13561,13561,1,Credit card
13562,13562,1,Credit card
13563,13563,2,Cash
13564,13564,1,Credit card
13565,13565,2,Cash
13566,13566,1,Credit card
13567,13567,2,Cash
13568,13568,1,Credit card
13569,13569,1,Credit card
13570,13570,1,Credit card
13571,13571,1,Credit card
13572,13572,1,Credit card
13573,13573,1,Credit card
13574,13574,1,Credit card
13575,13575,1,Credit card
13576,13576,1,Credit card
13577,13577,2,Cash
13578,13578,1,Credit card
13579,13579,1,Credit card
13580,13580,2,Cash
13581,13581,1,Credit card
13582,13582,1,Credit card
13583,13583,1,Credit card
13584,13584,1,Credit card
13585,13585,1,Credit card
13586,13586,2,Cash
13587,13587,1,Credit card
13588,13588,2,Cash
13589,13589,1,Credit card
13590,13590,2,Cash
13591,13591,1,Credit card
13592,13592,1,Credit card
13593,13593,2,Cash
13594,13594,1,Credit card
13595,13595,1,Credit card
13596,13596,1,Credit card
13597,13597,1,Credit card
13598,13598,1,Credit card
13599,13599,1,Credit card
13600,13600,1,Credit card
13601,13601,1,Credit card
13602,13602,1,Credit card
13603,13603,1,Credit card
13604,13604,1,Credit card
13605,13605,1,Credit card
13606,13606,2,Cash
13607,13607,1,Credit card
13608,13608,1,Credit card
13609,13609,1,Credit card
13610,13610,2,Cash
13611,13611,1,Credit card
13612,13612,1,Credit card
13613,13613,1,Credit card
13614,13614,2,Cash
13615,13615,1,Credit card
13616,13616,2,Cash
13617,13617,1,Credit card
13618,13618,2,Cash
13619,13619,1,Credit card
13620,13620,2,Cash
13621,13621,1,Credit card
13622,13622,2,Cash
13623,13623,1,Credit card
13624,13624,1,Credit card
13625,13625,1,Credit card
13626,13626,2,Cash
13627,13627,2,Cash
13628,13628,2,Cash
13629,13629,2,Cash
13630,13630,1,Credit card
13631,13631,1,Credit card
13632,13632,1,Credit card
13633,13633,1,Credit card
13634,13634,2,Cash
13635,13635,1,Credit card
13636,13636,2,Cash
13637,13637,2,Cash
13638,13638,2,Cash
13639,13639,1,Credit card
13640,13640,2,Cash
13641,13641,1,Credit card
13642,13642,1,Credit card
13643,13643,1,Credit card
13644,13644,1,Credit card
13645,13645,2,Cash
13646,13646,2,Cash
13647,13647,1,Credit card
13648,13648,2,Cash
13649,13649,1,Credit card
13650,13650,1,Credit card
13651,13651,1,Credit card
13652,13652,1,Credit card
13653,13653,1,Credit card
13654,13654,2,Cash
13655,13655,1,Credit card
13656,13656,2,Cash
13657,13657,1,Credit card
13658,13658,1,Credit card
13659,13659,1,Credit card
13660,13660,2,Cash
13661,13661,1,Credit card
13662,13662,1,Credit card
13663,13663,1,Credit card
13664,13664,1,Credit card
13665,13665,1,Credit card
13666,13666,1,Credit card
13667,13667,2,Cash
13668,13668,1,Credit card
13669,13669,1,Credit card
13670,13670,1,Credit card
13671,13671,2,Cash
13672,13672,1,Credit card
13673,13673,1,Credit card
13674,13674,1,Credit card
13675,13675,1,Credit card
13676,13676,1,Credit card
13677,13677,1,Credit card
13678,13678,1,Credit card
13679,13679,1,Credit card
13680,13680,1,Credit card
13681,13681,1,Credit card
13682,13682,1,Credit card
13683,13683,1,Credit card
13684,13684,1,Credit card
13685,13685,1,Credit card
13686,13686,2,Cash
13687,13687,1,Credit card
13688,13688,2,Cash
13689,13689,1,Credit card
13690,13690,2,Cash
13691,13691,2,Cash
13692,13692,1,Credit card
13693,13693,2,Cash
13694,13694,1,Credit card
13695,13695,1,Credit card
13696,13696,1,Credit card
13697,13697,1,Credit card
13698,13698,1,Credit card
13699,13699,2,Cash
13700,13700,1,Credit card
13701,13701,2,Cash
13702,13702,1,Credit card
13703,13703,1,Credit card
13704,13704,1,Credit card
13705,13705,1,Credit card
13706,13706,1,Credit card
13707,13707,1,Credit card
13708,13708,1,Credit card
13709,13709,1,Credit card
13710,13710,2,Cash
13711,13711,2,Cash
13712,13712,2,Cash
13713,13713,1,Credit card
13714,13714,1,Credit card
13715,13715,1,Credit card
13716,13716,1,Credit card
13717,13717,1,Credit card
13718,13718,1,Credit card
13719,13719,1,Credit card
13720,13720,1,Credit card
13721,13721,1,Credit card
13722,13722,1,Credit card
13723,13723,1,Credit card
13724,13724,2,Cash
13725,13725,1,Credit card
13726,13726,2,Cash
13727,13727,2,Cash
13728,13728,1,Credit card
13729,13729,1,Credit card
13730,13730,2,Cash
13731,13731,2,Cash
13732,13732,2,Cash
13733,13733,1,Credit card
13734,13734,1,Credit card
13735,13735,2,Cash
13736,13736,1,Credit card
13737,13737,1,Credit card
13738,13738,1,Credit card
13739,13739,1,Credit card
13740,13740,1,Credit card
13741,13741,1,Credit card
13742,13742,1,Credit card
13743,13743,1,Credit card
13744,13744,2,Cash
13745,13745,1,Credit card
13746,13746,1,Credit card
13747,13747,1,Credit card
13748,13748,1,Credit card
13749,13749,1,Credit card
13750,13750,1,Credit card
13751,13751,2,Cash
13752,13752,1,Credit card
13753,13753,1,Credit card
13754,13754,1,Credit card
13755,13755,2,Cash
13756,13756,1,Credit card
